,short_name,station_id,name,capacity,lat,lon,rental_uris.ios,rental_uris.android,region_id,date
1112,6058.08,e2b28abd-07a4-4552-ad17-abf155aff28a,44 St & 48 Ave,24,40.73941387498411,-73.92131969332695,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1113,5453.06,9e5fd5b6-c5f2-4694-9406-a44b7d0146d9,Kenmare St & Elizabeth St,37,40.72054,-73.9949,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1114,4645.04,94f77501-32e5-4539-90c6-82d4198f7991,Henry St & Remsen St,24,40.69400964865994,-73.99465128779411,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1115,3439.03,9c147c77-11da-4d0b-8a21-a8042ec8031b,Bedford Ave & Clarkson Ave,20,40.65519,-73.9564,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1116,4339.01,66dde914-0aca-11e7-82f6-3863bb44ef7c,Butler St & Court St,35,40.6849894,-73.99440329,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1117,3625.04,cad68b8c-6d68-4c5f-88fe-b1aa3e40727a,Bedford Ave & Maple St,23,40.66035,-73.95679,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1118,6429.01,66dd2811-0aca-11e7-82f6-3863bb44ef7c,Queens Plaza North & Crescent St,40,40.75110165,-73.94073717,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1119,4437.01,66db69d0-0aca-11e7-82f6-3863bb44ef7c,3 Ave & Schermerhorn St,35,40.68683208,-73.9796772,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1120,4217.06,0109f17a-2378-4500-9648-88bdb31ec612,Degraw St & 3 Ave,35,40.67977,-73.9847,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1121,4479.10,a1acdab2-29c7-4956-8b2e-24b39dc2ff13,Schermerhorn St & Hoyt St,40,40.6886263,-73.9851911,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1122,5294.04,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,Henry St & Grand St,36,40.714211,-73.981095,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1123,4285.09,59e3766c-0629-4ff1-a1d9-bc0514a55487,Rockaway Ave & Bainbridge St,25,40.68319988172761,-73.91166642308235,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1124,7602.05,0e003543-3656-448f-8a93-029d265f2e26,Lenox Ave & W 111 St,36,40.7987859,-73.9523,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1125,5099.02,bfbd1f09-afd2-49d2-8674-3a07b3c929a4,Waterbury St & Stagg St,23,40.71019,-73.93734,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1126,6520.06,e3e6105e-eaa2-43c5-badb-fb8592ad7227,43 St & 35 Ave,25,40.754139,-73.919543,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1127,7152.10,387e2863-83ad-4589-8004-794a7b624801,24 Ave & 26 St,19,40.774591,-73.918544,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1128,7595.17,66dde8ac-0aca-11e7-82f6-3863bb44ef7c,Columbus Ave & W 103 St,40,40.7969347,-73.9643412291,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1129,6332.06,1834145330979754058,74 St & 37 Ave,30,40.74908,-73.89172,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1130,8579.05,23bc4d9b-1ec2-45fb-9228-e41517346b24,Academy St & Nagle Ave,20,40.862562,-73.922661,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1131,5369.01,b62bcd96-c2db-447c-bdd5-d3c18f174858,Grand Ave & 55 St,19,40.71888,-73.91427,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1132,4327.09,66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,Putnam Ave & Nostrand Ave,19,40.68402,-73.94977,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1133,8532.03,dc34ba4c-d8e5-4674-a02e-210c950c05c1,Margaret Corbin Plz & Ft Washington Ave,25,40.859166,-73.933872,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1134,8069.01,85b77b8d-32b8-4049-a407-64319916e2c5,Amsterdam Ave & W 152 St,20,40.829523,-73.944279,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1135,5492.05,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,Cleveland Pl & Spring St,33,40.722103786686034,-73.99724900722504,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1136,6004.07,66db34fc-0aca-11e7-82f6-3863bb44ef7c,E 25 St & 1 Ave,35,40.7381765,-73.97738662,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1137,7538.14,66de099d-0aca-11e7-82f6-3863bb44ef7c,W 100 St & Manhattan Ave,39,40.795,-73.9645,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1138,4166.08,66de5ace-0aca-11e7-82f6-3863bb44ef7c,Prospect Pl & 6 Ave,25,40.6793307,-73.97519523,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1139,5411.07,66dd1585-0aca-11e7-82f6-3863bb44ef7c,Union Ave & N 12 St,39,40.71924,-73.95242,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1140,5343.11,063e7e78-b810-4a2f-8045-a82a0d69d752,Orchard St & Grand St,45,40.717318403855785,-73.99067759513855,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1141,8502.04,1860189813948384088,Crotona Ave & E Fordham Rd,25,40.8579,-73.88147,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1142,8766.03,b4063b76-1abd-465c-96a4-45f6ee016bc5,Grand Concourse & E 205 St,19,40.875531,-73.8863864831,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1143,6364.10,547cdccc-7864-4898-97c9-8798d924ef54,6 Ave & W 34 St,67,40.74964,-73.98805,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1144,7520.07,66dde845-0aca-11e7-82f6-3863bb44ef7c,Columbus Ave & W 95 St,39,40.7919557,-73.968087,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1145,4994.10,1057229c-f8f8-4014-80cd-f40421c61cf0,Onderdonk Ave & Gates Ave,19,40.70413,-73.90737,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1146,5238.05,66db7152-0aca-11e7-82f6-3863bb44ef7c,St James Pl & Oliver St,48,40.71307916,-73.99851193,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1147,6194.06,1884688942632618210,29 St & Skillman Ave,27,40.744831,-73.938411,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1148,4856.05,45e8c326-b12d-4be6-b040-bb6de9986d25,Irving Ave & Harman St,21,40.70108,-73.9179,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1149,4045.01,66de08c9-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Centre St,21,40.67434,-74.00194698,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1150,3382.04,1817432104157364846,Troy Ave & Linden Blvd,23,40.6533,-73.93644,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1151,3950.03,44a80c48-c1a9-4ff1-92eb-6bf8be492f5e,Park Pl & Thomas S. Boyland St,23,40.67154,-73.91433,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1152,5883.06,4281e975-6bc2-483f-9e4a-f7c09b67ed28,Van Dam St & Greenpoint Ave,19,40.73443564069459,-73.93790781497955,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1153,5230.02,1e3a16ff-65ba-4d34-b3c6-37aff44e085a,Rutgers St & Henry St,40,40.71332151208186,-73.99009689688683,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1154,4821.06,66db7a71-0aca-11e7-82f6-3863bb44ef7c,Cadman Plaza E & Red Cross Pl,39,40.69991755,-73.98971773,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1155,6349.03,b0239a13-649a-4d31-aa04-56b8aaeba4d4,39 Ave & 56 St,18,40.74838,-73.90699,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1156,6123.02,1846085927885781554,Corona Ave & 90 St,22,40.74154,-73.87484,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1157,3129.08,83d1ff16-ba56-4eae-aa6a-b37b6439db82,53 St & 5 Ave,30,40.643371,-74.011884,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1158,6677.03,1828967607558607844,32 Ave & 81 St,19,40.75763,-73.88682,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1159,4517.03,88ee054e-bdeb-4305-8f3b-76eb964f2c84,Jefferson Ave & Evergreen Ave,17,40.68989,-73.91458,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1160,8340.01,1885442082749874736,Grand Concourse & E 176 St,22,40.84761,-73.90745,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1161,3202.06,328d778a-7e71-4240-acae-b84f0fdaa5c5,48 St & 5 Ave,27,40.646351,-74.009271,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1162,5371.07,3863f086-ae35-4d0e-8c91-2b6e3e5827a1,Frost St & Meeker Ave,38,40.71766197083994,-73.94880026578903,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1163,5403.05,66dd0808-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Herbert St,26,40.71929301,-73.94500379,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1164,8346.06,1862008413697896912,E 180 St & Prospect Ave,22,40.84696,-73.88663,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1165,5971.08,66dc259a-0aca-11e7-82f6-3863bb44ef7c,E 20 St & 2 Ave,84,40.73587678,-73.98205027,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1166,6964.05,28be450b-7878-4495-add2-61afd94f375a,Ditmars Blvd & 73 St,19,40.76817,-73.896293,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1167,6998.08,66dd41ef-0aca-11e7-82f6-3863bb44ef7c,E 72 St & Park Ave,43,40.77118287540658,-73.96409422159195,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1168,4263.12,47bcbcc1-9241-4e65-99f1-07c15543be1b,Fulton St & Irving Pl,31,40.68186,-73.959432,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1169,7655.22,dc8223ad-4108-40a8-9ff5-35e8490b4077,Lenox Ave & W 117 St,31,40.8025566,-73.9490782,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1170,4336.01,66db63f4-0aca-11e7-82f6-3863bb44ef7c,Monroe St & Classon Ave,19,40.6845683,-73.95881081,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1171,4461.01,66dc0cc7-0aca-11e7-82f6-3863bb44ef7c,Clermont Ave & Lafayette Ave,51,40.68764484,-73.96968902,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1172,3991.04,085da8d4-9465-46f0-82d1-10c9c9177d64,Prospect Pl & Howard Ave,19,40.67261,-73.91977,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1173,4546.06,1861271680294357158,DeKalb Ave & S Portland Ave,23,40.68967018552252,-73.97527355121376,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1174,6099.02,1843486464469891376,76 St & 45 Ave,19,40.7411,-73.88837,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1175,4225.14,66de2b97-0aca-11e7-82f6-3863bb44ef7c,Carroll St & Smith St,41,40.680611,-73.99475825,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1176,7967.04,141eb0e0-e78d-411a-a0be-202a6424cc93,River Ave & E 151 St,27,40.822217,-73.928939,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1177,8008.03,f91170e6-a33c-4870-94da-9d51510515d2,Prospect Ave & E 167 St,19,40.826303,-73.898751,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1178,5379.10,66dd039b-0aca-11e7-82f6-3863bb44ef7c,N 6 St & Bedford Ave,28,40.71745169,-73.95850939,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1179,5659.05,66dc1beb-0aca-11e7-82f6-3863bb44ef7c,E 10 St & Ave A,107,40.72740794,-73.98142006,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1180,8236.01,c809158b-ca8f-4a77-a800-8ee9d287c056,Crotona Park North & Prospect Ave,19,40.841092,-73.892317,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1181,4596.09,66db88f5-0aca-11e7-82f6-3863bb44ef7c,Lawrence St & Willoughby St,39,40.69236178,-73.98631746,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1182,7281.09,66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,W 76 St & Columbus Ave,51,40.7801839724239,-73.97728532552719,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1183,3993.03,dd351a72-4241-4275-843d-0fffa8a1f414,Sterling Pl & Bedford Ave,25,40.672695,-73.954131,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1184,7622.12,625711ba-3b5d-46a7-a8f9-7f4eb17ec1be,2 Ave & E 122 St,25,40.8006721,-73.9349,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1185,7940.04,4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3,E 156 St & Courtlandt Ave,23,40.82123860172,-73.9173299074173,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1186,7009.02,cc758f1a-8b28-4ff5-bc75-fbe62c453378,Steinway St & 23 Ave,21,40.7713937,-73.9077436,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1187,4550.05,2576805f-9732-4c74-8f1d-57715e8cdfa2,Central Ave & Covert St,30,40.68929,-73.90951,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1188,5703.13,ca4795a2-6ab3-4597-bf59-f0155ac1637c,Ave A & E 11 St,67,40.72854745023944,-73.98175925016403,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1189,6457.06,1828969515711812276,104 St & 38 Ave,22,40.75138,-73.86242,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1190,8110.04,82dd89f6-1e5a-4a8f-8660-13cb64349e94,Boone Ave & E 172 St,19,40.832649,-73.885272,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1191,5473.06,1786696384892428996,Monitor St & Meeker Ave,21,40.721226,-73.941845,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1192,7803.08,38bb1218-0a9e-41d9-b2ef-25c8626dac29,E 138 St & Grand Concourse,21,40.813224,-73.930605,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1193,8828.02,1861681121800951962,Sedgwick Ave & Hillman Ave,25,40.88224,-73.89136,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1194,7059.08,2f656bc4-7743-4326-8330-a22bd41d9d17,West End Ave & W 60 St,39,40.77237,-73.99005,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1195,6638.01,548cb08c-4ec1-46d9-8978-1a8d3bf42454,34 Ave & 38 St,33,40.756913,-73.921631,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1196,5980.07,66dc748f-0aca-11e7-82f6-3863bb44ef7c,E 17 St & Broadway,97,40.73704984,-73.99009296,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1197,8489.06,1860190006584693708,E 187 St & 3 Ave,19,40.85724,-73.8909,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1198,4587.02,582cd775-0178-47f5-b707-6d5869f077ba,Willoughby St & Ashland Pl,31,40.69178,-73.97877,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1199,8879.03,1861682444178541220,Broadway & W 238 St,30,40.88524,-73.90077,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1200,3579.04,993fc83f-52c6-43f4-bb49-4abe4ad48150,Windsor Pl & Howard Pl,24,40.659490558938955,-73.98013919591904,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1201,4826.04,1869439368558197224,Wallabout St & Kent Ave,23,40.6991049,-73.960633406,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1202,4310.06,96878d29-481d-48dc-bcdc-a5f1ce88c76d,Macon St & Lewis Ave,20,40.68282,-73.93488,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1203,3639.04,55fda28d-56a8-4db2-b42a-072714f18471,Schenectady Ave & Maple St,19,40.66178,-73.93445,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1204,7830.03,002e6e9f-ced2-47b0-bc7e-ccf38c3b4b0f,Prospect Ave & E 151 St,21,40.814232,-73.903927,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1205,4362.04,66de5773-0aca-11e7-82f6-3863bb44ef7c,Pacific St & Nevins St,18,40.6853761,-73.98302136,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1206,6526.05,8d097a6d-f17c-4195-9dd4-42527b371c71,8 Ave & W 38 St,65,40.75461,-73.99177,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1207,5854.09,66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,1 Ave & E 18 St,54,40.733812191966315,-73.98054420948029,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1208,6197.11,1893622839585237496,2 Ave & E 31 St,81,40.74299,-73.97711,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1209,8679.03,158e7752-27e2-4912-be0b-eb15405aa096,10 Ave & W 215 St,21,40.86932465640094,-73.91519755125046,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1210,3523.06,d6834194-029d-4e2d-83b0-ee78ab5acda2,29 St & 5 Ave,19,40.656986,-73.998194,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1211,8187.04,5dc8ddac-979e-4ae5-b879-3670cca7482d,Edgecombe Ave & W 167 St,23,40.838191,-73.936085,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1212,4098.06,78b4aa30-e4e9-4447-9419-c89f8527892e,New York Ave & St Marks Ave,23,40.67514,-73.94716,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1213,8041.07,4b67c6e0-d603-4fbc-afbe-0b8952f4f7af,E 161 St & River Ave,38,40.827883,-73.927111,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1214,3306.03,4eb6d6a8-ecc1-4e89-a586-4f96ed3d83e1,5 Ave & 41 St,30,40.649983,-74.005144,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1215,6955.05,1f872052-38c4-4701-96c4-c363de51c2b5,W 54 St & 11 Ave,59,40.768333,-73.992573,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1216,4016.03,1d167807-0aa8-413a-b7a0-01c2ca8a6a60,Kingston Ave & Park Pl,21,40.67308,-73.94191,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1217,5679.05,66ddd369-0aca-11e7-82f6-3863bb44ef7c,Mercer St & Bleecker St,67,40.72706363348306,-73.99662137031554,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1218,4202.04,66de482a-0aca-11e7-82f6-3863bb44ef7c,Richards St & Delavan St,19,40.6794327,-74.00785041,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1219,5148.03,66dea596-0aca-11e7-82f6-3863bb44ef7c,Leonard St & Maujer St,24,40.7103685423523,-73.94705951213837,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1220,8290.01,fda0c217-9504-4b26-8a25-e40b603ee5fa,Nelson Ave & W 172 St,20,40.843965,-73.920999,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1221,4066.15,a2f71eea-05a2-4fe7-99ab-f74535c880ae,Bedford Ave & Bergen St,24,40.676368,-73.952918,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1222,3087.01,1828965671716082498,Cortelyou Rd & E 34 St,19,40.64454,-73.94486,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1223,8441.01,d9ec5589-c872-46f2-88cd-e54f9c596721,Morris Ave & E Burnside Ave,21,40.85322,-73.90546,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1224,7726.02,e780c290-0c52-4ab1-9719-a581be789df3,Willis Ave & E 137 St,22,40.808384,-73.923604,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1225,6948.10,66dc2238-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 58 St,79,40.76695317,-73.98169333,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1226,6441.06,341730d7-a61d-499d-8c07-fa015f644e54,W 37 St & Broadway,84,40.75227093837409,-73.98770570755005,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1227,5262.09,66db64d1-0aca-11e7-82f6-3863bb44ef7c,Madison St & Montgomery St,20,40.713126,-73.984844,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
1228,6890.06,88e64257-298c-4b8d-8886-77b9b66dcec1,W 50 St & 10 Ave,55,40.764734200065185,-73.99194359779358,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
